MEMBER_ID,MEMBER_NAME,MEMBER_DOB,MEMBER_EMPLOYMENT,MEMBER_GENDER,MEMBER_CITY_TOWN,MEMBER_STATE,MEMBER_CONTACT_VERIFIED,PORTFOLIO,INTITIAL_INVVESTMENT,ORG_INVST,TEMP_OPTIMIZED
MID014315,Samira Ogg,12-12-1967,The University of Western Australia,Female,Leongatha,Victoria,N,"['TCA', 'ALPA', 'OOGGL', 'ABT']",11000,"{'Initial Investment': '$11,000.00', 'Expected Final Portfolio Value': '$13,735.70', 'Median Final Portfolio Value': '$13,554.32', 'Standard Deviation of Final Portfolio Value': '$2,938.36', 'Value at Risk (VaR 95%)': '$1,589.47', 'Conditional Value at Risk (CVaR 95%)': '$2,396.04', 'Probability of Loss': '17.60%', 'Sharpe Ratio': '0.9310'}","[{'Initial Investment': '$11,000.00', 'Expected Final Portfolio Value': '$14,038.20', 'Median Final Portfolio Value': '$13,783.66', 'Standard Deviation of Final Portfolio Value': '$2,959.11', 'Value at Risk (VaR 95%)': '$1,219.86', 'Conditional Value at Risk (CVaR 95%)': '$2,083.86', 'Probability of Loss': '15.00%', 'Sharpe Ratio': '1.0267'}, array([6.08993011e+02, 3.66657168e+03, 4.22887266e+02, 2.10646930e-12,
       1.82144339e+03, 0.00000000e+00, 4.48010465e+03])]"
MID014316,Shalon Riden,12-02-1996,University of Southern Queensland,Female,Clifton Springs,Victoria,N,"['OCST', 'JJN', 'MZNA']",10000,"{'Initial Investment': '$10,000.00', 'Expected Final Portfolio Value': '$12,405.20', 'Median Final Portfolio Value': '$12,142.21', 'Standard Deviation of Final Portfolio Value': '$2,791.82', 'Value at Risk (VaR 95%)': '$1,488.84', 'Conditional Value at Risk (CVaR 95%)': '$2,216.86', 'Probability of Loss': '19.40%', 'Sharpe Ratio': '0.8615'}","[{'Initial Investment': '$10,000.00', 'Expected Final Portfolio Value': '$12,852.05', 'Median Final Portfolio Value': '$12,710.41', 'Standard Deviation of Final Portfolio Value': '$2,618.45', 'Value at Risk (VaR 95%)': '$1,196.00', 'Conditional Value at Risk (CVaR 95%)': '$1,847.62', 'Probability of Loss': '13.60%', 'Sharpe Ratio': '1.0892'}, array([5.53630010e+02, 3.33324698e+03, 3.84442969e+02, 1.91497209e-12,
       1.65585763e+03, 0.00000000e+00, 4.07282241e+03])]"
MID014317,Lemuel Rochin,04-03-1988,Queensland University of Technology,Male,Korumburra,Victoria,N,"['MTFS', 'ALPA', 'EPF', 'GS', 'PG', 'MZNA', 'ABC', 'ABT', 'OOGGL']",88000,"{'Initial Investment': '$88,000.00', 'Expected Final Portfolio Value': '$106,879.43', 'Median Final Portfolio Value': '$104,901.09', 'Standard Deviation of Final Portfolio Value': '$22,709.22', 'Value at Risk (VaR 95%)': '$13,266.79', 'Conditional Value at Risk (CVaR 95%)': '$18,862.76', 'Probability of Loss': '20.40%', 'Sharpe Ratio': '0.8314'}","[{'Initial Investment': '$88,000.00', 'Expected Final Portfolio Value': '$114,117.09', 'Median Final Portfolio Value': '$112,435.47', 'Standard Deviation of Final Portfolio Value': '$24,239.85', 'Value at Risk (VaR 95%)': '$10,522.44', 'Conditional Value at Risk (CVaR 95%)': '$16,912.46', 'Probability of Loss': '13.60%', 'Sharpe Ratio': '1.0774'}, array([4.87194409e+03, 2.93325734e+04, 3.38309813e+03, 1.68517544e-11,
       1.45715471e+04, 0.00000000e+00, 3.58408372e+04])]"
MID014318,Belen Nabours,12-06-1982,The University of Newcastle,Female,Urraween,Queensland,Y,"['MZNA', 'EPF', 'TWM', 'DMC']",1000000,"{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,232,609.94', 'Median Final Portfolio Value': '$1,212,529.44', 'Standard Deviation of Final Portfolio Value': '$254,828.55', 'Value at Risk (VaR 95%)': '$137,750.99', 'Conditional Value at Risk (CVaR 95%)': '$212,549.26', 'Probability of Loss': '19.60%', 'Sharpe Ratio': '0.9128'}","[{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,305,955.50', 'Median Final Portfolio Value': '$1,276,084.75', 'Standard Deviation of Final Portfolio Value': '$284,510.44', 'Value at Risk (VaR 95%)': '$103,640.72', 'Conditional Value at Risk (CVaR 95%)': '$166,974.26', 'Probability of Loss': '13.00%', 'Sharpe Ratio': '1.0754'}, array([5.53630010e+04, 3.33324698e+05, 3.84442969e+04, 1.91497209e-10,
       1.65585763e+05, 0.00000000e+00, 4.07282241e+05])]"
MID014319,Benedict Perin,08-06-1995,University of New South Wales,Male,Lara,Victoria,Y,"['CCSO', 'HD', 'JJN', 'EG', 'PEP', 'OCST', 'PG']",80000,"{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$98,587.75', 'Median Final Portfolio Value': '$95,918.55', 'Standard Deviation of Final Portfolio Value': '$20,600.56', 'Value at Risk (VaR 95%)': '$10,660.15', 'Conditional Value at Risk (CVaR 95%)': '$15,501.85', 'Probability of Loss': '16.40%', 'Sharpe Ratio': '0.9023'}","[{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$102,521.94', 'Median Final Portfolio Value': '$99,135.47', 'Standard Deviation of Final Portfolio Value': '$22,105.14', 'Value at Risk (VaR 95%)': '$7,552.90', 'Conditional Value at Risk (CVaR 95%)': '$12,580.05', 'Probability of Loss': '14.80%', 'Sharpe Ratio': '1.0189'}, array([4.42904008e+03, 2.66659758e+04, 3.07554375e+03, 1.53197767e-11,
       1.32468610e+04, 0.00000000e+00, 3.25825793e+04])]"
MID014320,Erinn Aquas,17-06-1993,Avondale University,Female,Traralgon,Victoria,Y,"['OOGGL', 'MZNA', 'AB', 'TCA', 'JJN', 'FWC', 'GS', 'ONH']",40000,"{'Initial Investment': '$40,000.00', 'Expected Final Portfolio Value': '$48,866.17', 'Median Final Portfolio Value': '$47,423.19', 'Standard Deviation of Final Portfolio Value': '$10,161.02', 'Value at Risk (VaR 95%)': '$5,905.94', 'Conditional Value at Risk (CVaR 95%)': '$8,792.88', 'Probability of Loss': '18.80%', 'Sharpe Ratio': '0.8726'}","[{'Initial Investment': '$40,000.00', 'Expected Final Portfolio Value': '$52,216.67', 'Median Final Portfolio Value': '$51,512.37', 'Standard Deviation of Final Portfolio Value': '$10,874.47', 'Value at Risk (VaR 95%)': '$4,233.11', 'Conditional Value at Risk (CVaR 95%)': '$6,737.43', 'Probability of Loss': '11.60%', 'Sharpe Ratio': '1.1234'}, array([2.21452004e+03, 1.33329879e+04, 1.53777188e+03, 7.65988835e-12,
       6.62343052e+03, 0.00000000e+00, 1.62912896e+04])]"
MID014321,Annelle Hollack,08-04-1974,Flinders University,Male,Ballina,New South Wales,N,"['DMC', 'TCA', 'NEK', 'TWM', 'HD', 'JJN', 'MMM', 'MTFS', 'OCST']",10000,"{'Initial Investment': '$10,000.00', 'Expected Final Portfolio Value': '$12,407.92', 'Median Final Portfolio Value': '$12,225.09', 'Standard Deviation of Final Portfolio Value': '$2,663.05', 'Value at Risk (VaR 95%)': '$1,387.92', 'Conditional Value at Risk (CVaR 95%)': '$1,820.09', 'Probability of Loss': '18.80%', 'Sharpe Ratio': '0.9042'}","[{'Initial Investment': '$10,000.00', 'Expected Final Portfolio Value': '$12,741.30', 'Median Final Portfolio Value': '$12,488.25', 'Standard Deviation of Final Portfolio Value': '$2,535.32', 'Value at Risk (VaR 95%)': '$972.76', 'Conditional Value at Risk (CVaR 95%)': '$1,758.27', 'Probability of Loss': '12.40%', 'Sharpe Ratio': '1.0812'}, array([5.53630010e+02, 3.33324698e+03, 3.84442969e+02, 1.91497209e-12,
       1.65585763e+03, 0.00000000e+00, 4.07282241e+03])]"
MID014322,Charlene Dewar,03-09-1988,Murdoch University,Female,Thirlmere,New South Wales,N,"['MZNA', 'JJN', 'CCSO']",97000,"{'Initial Investment': '$97,000.00', 'Expected Final Portfolio Value': '$118,928.86', 'Median Final Portfolio Value': '$115,708.43', 'Standard Deviation of Final Portfolio Value': '$23,289.34', 'Value at Risk (VaR 95%)': '$11,597.93', 'Conditional Value at Risk (CVaR 95%)': '$17,411.50', 'Probability of Loss': '15.20%', 'Sharpe Ratio': '0.9416'}","[{'Initial Investment': '$97,000.00', 'Expected Final Portfolio Value': '$125,733.46', 'Median Final Portfolio Value': '$119,807.51', 'Standard Deviation of Final Portfolio Value': '$29,135.96', 'Value at Risk (VaR 95%)': '$9,710.46', 'Conditional Value at Risk (CVaR 95%)': '$16,075.66', 'Probability of Loss': '15.40%', 'Sharpe Ratio': '0.9862'}, array([5.37021110e+03, 3.23324957e+04, 3.72909680e+03, 1.85752292e-11,
       1.60618190e+04, 0.00000000e+00, 3.95063774e+04])]"
MID014323,Cristy Hoogland,03-09-1978,Avondale University,Male,McCrae,Victoria,N,"['ABT', 'PEP', 'MZNA', 'ABC', 'LTSA']",80000,"{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$97,320.15', 'Median Final Portfolio Value': '$95,205.76', 'Standard Deviation of Final Portfolio Value': '$19,314.83', 'Value at Risk (VaR 95%)': '$11,221.87', 'Conditional Value at Risk (CVaR 95%)': '$16,012.01', 'Probability of Loss': '18.40%', 'Sharpe Ratio': '0.8967'}","[{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$104,051.01', 'Median Final Portfolio Value': '$101,172.15', 'Standard Deviation of Final Portfolio Value': '$22,800.28', 'Value at Risk (VaR 95%)': '$8,899.71', 'Conditional Value at Risk (CVaR 95%)': '$15,319.48', 'Probability of Loss': '13.40%', 'Sharpe Ratio': '1.0549'}, array([4.42904008e+03, 2.66659758e+04, 3.07554375e+03, 1.53197767e-11,
       1.32468610e+04, 0.00000000e+00, 3.25825793e+04])]"
MID014324,Cristal Bolognia,16-06-1979,La Trobe University,Male,Bargara,Queensland,N,"['GMNA', 'MPJ', 'OOGGL', 'EG', 'TWM', 'ALPA']",1000000,"{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,224,398.30', 'Median Final Portfolio Value': '$1,201,252.88', 'Standard Deviation of Final Portfolio Value': '$256,030.21', 'Value at Risk (VaR 95%)': '$150,829.89', 'Conditional Value at Risk (CVaR 95%)': '$209,380.19', 'Probability of Loss': '21.00%', 'Sharpe Ratio': '0.8765'}","[{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,297,071.91', 'Median Final Portfolio Value': '$1,276,367.71', 'Standard Deviation of Final Portfolio Value': '$280,586.93', 'Value at Risk (VaR 95%)': '$107,140.33', 'Conditional Value at Risk (CVaR 95%)': '$174,007.43', 'Probability of Loss': '14.00%', 'Sharpe Ratio': '1.0588'}, array([5.53630010e+04, 3.33324698e+05, 3.84442969e+04, 1.91497209e-10,
       1.65585763e+05, 0.00000000e+00, 4.07282241e+05])]"
MID014325,Theola Comnick,08-10-1970,Macquarie University,Female,Batehaven,New South Wales,Y,"['SM', 'OOGGL']",45000,"{'Initial Investment': '$45,000.00', 'Expected Final Portfolio Value': '$54,759.76', 'Median Final Portfolio Value': '$53,633.66', 'Standard Deviation of Final Portfolio Value': '$11,410.93', 'Value at Risk (VaR 95%)': '$6,415.40', 'Conditional Value at Risk (CVaR 95%)': '$10,669.83', 'Probability of Loss': '19.20%', 'Sharpe Ratio': '0.8553'}","[{'Initial Investment': '$45,000.00', 'Expected Final Portfolio Value': '$57,597.38', 'Median Final Portfolio Value': '$56,300.03', 'Standard Deviation of Final Portfolio Value': '$12,759.91', 'Value at Risk (VaR 95%)': '$5,982.75', 'Conditional Value at Risk (CVaR 95%)': '$8,692.21', 'Probability of Loss': '16.20%', 'Sharpe Ratio': '0.9873'}, array([2.49133505e+03, 1.49996114e+04, 1.72999336e+03, 8.61737439e-12,
       7.45135934e+03, 0.00000000e+00, 1.83277008e+04])]"
MID014326,Sharen Shinko,29-11-1965,The University of Western Australia,Female,Grafton,New South Wales,Y,"['TCA', 'SM', 'KRM']",1000000,"{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,255,674.20', 'Median Final Portfolio Value': '$1,227,918.71', 'Standard Deviation of Final Portfolio Value': '$259,101.63', 'Value at Risk (VaR 95%)': '$105,740.80', 'Conditional Value at Risk (CVaR 95%)': '$163,859.14', 'Probability of Loss': '15.80%', 'Sharpe Ratio': '0.9868'}","[{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,297,758.03', 'Median Final Portfolio Value': '$1,267,139.94', 'Standard Deviation of Final Portfolio Value': '$267,215.81', 'Value at Risk (VaR 95%)': '$96,448.37', 'Conditional Value at Risk (CVaR 95%)': '$169,099.02', 'Probability of Loss': '10.40%', 'Sharpe Ratio': '1.1143'}, array([5.53630010e+04, 3.33324698e+05, 3.84442969e+04, 1.91497209e-10,
       1.65585763e+05, 0.00000000e+00, 4.07282241e+05])]"
MID014327,Olive Fillingim,09-05-1991,Victoria University,Male,Inverloch,Victoria,N,"['KRM', 'LTSA', 'AB']",80000,"{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$98,901.33', 'Median Final Portfolio Value': '$97,780.31', 'Standard Deviation of Final Portfolio Value': '$19,436.93', 'Value at Risk (VaR 95%)': '$11,875.72', 'Conditional Value at Risk (CVaR 95%)': '$16,910.89', 'Probability of Loss': '17.20%', 'Sharpe Ratio': '0.9724'}","[{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$104,146.19', 'Median Final Portfolio Value': '$103,232.12', 'Standard Deviation of Final Portfolio Value': '$22,675.16', 'Value at Risk (VaR 95%)': '$6,954.27', 'Conditional Value at Risk (CVaR 95%)': '$11,357.52', 'Probability of Loss': '15.40%', 'Sharpe Ratio': '1.0649'}, array([4.42904008e+03, 2.66659758e+04, 3.07554375e+03, 1.53197767e-11,
       1.32468610e+04, 0.00000000e+00, 3.25825793e+04])]"
MID014328,Xochitl Paskin,05-04-1972,RMIT University,Female,Urunga,New South Wales,N,"['GMNA', 'JJN']",1000,"{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,220.81', 'Median Final Portfolio Value': '$1,202.33', 'Standard Deviation of Final Portfolio Value': '$242.43', 'Value at Risk (VaR 95%)': '$140.81', 'Conditional Value at Risk (CVaR 95%)': '$207.77', 'Probability of Loss': '19.00%', 'Sharpe Ratio': '0.9108'}","[{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,305.06', 'Median Final Portfolio Value': '$1,283.03', 'Standard Deviation of Final Portfolio Value': '$271.99', 'Value at Risk (VaR 95%)': '$88.96', 'Conditional Value at Risk (CVaR 95%)': '$148.33', 'Probability of Loss': '12.60%', 'Sharpe Ratio': '1.1216'}, array([5.53630010e+01, 3.33324698e+02, 3.84442969e+01, 1.91497209e-13,
       1.65585763e+02, 0.00000000e+00, 4.07282241e+02])]"
MID014329,Rolande Callaro,26-03-1997,Flinders University,Male,Kyabram,Victoria,Y,"['OOGGL', 'MMM', 'MPJ']",1000,"{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,218.94', 'Median Final Portfolio Value': '$1,204.10', 'Standard Deviation of Final Portfolio Value': '$235.38', 'Value at Risk (VaR 95%)': '$137.94', 'Conditional Value at Risk (CVaR 95%)': '$210.96', 'Probability of Loss': '17.40%', 'Sharpe Ratio': '0.9302'}","[{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,273.74', 'Median Final Portfolio Value': '$1,250.71', 'Standard Deviation of Final Portfolio Value': '$262.80', 'Value at Risk (VaR 95%)': '$127.64', 'Conditional Value at Risk (CVaR 95%)': '$178.95', 'Probability of Loss': '13.40%', 'Sharpe Ratio': '1.0416'}, array([5.53630010e+01, 3.33324698e+02, 3.84442969e+01, 1.91497209e-13,
       1.65585763e+02, 0.00000000e+00, 4.07282241e+02])]"
MID014330,Carey Loder,04-10-1992,Avondale University,Female,Burnie,Tasmania,Y,"['SM', 'HD', 'MPJ']",49000,"{'Initial Investment': '$49,000.00', 'Expected Final Portfolio Value': '$59,993.90', 'Median Final Portfolio Value': '$59,247.04', 'Standard Deviation of Final Portfolio Value': '$12,903.23', 'Value at Risk (VaR 95%)': '$7,968.42', 'Conditional Value at Risk (CVaR 95%)': '$10,845.93', 'Probability of Loss': '21.40%', 'Sharpe Ratio': '0.8520'}","[{'Initial Investment': '$49,000.00', 'Expected Final Portfolio Value': '$63,370.73', 'Median Final Portfolio Value': '$62,463.26', 'Standard Deviation of Final Portfolio Value': '$13,110.48', 'Value at Risk (VaR 95%)': '$4,925.51', 'Conditional Value at Risk (CVaR 95%)': '$7,845.21', 'Probability of Loss': '12.20%', 'Sharpe Ratio': '1.0961'}, array([2.71278705e+03, 1.63329102e+04, 1.88377055e+03, 9.38336323e-12,
       8.11370239e+03, 0.00000000e+00, 1.99568298e+04])]"
MID014331,Mozell Haroldson,22-07-1969,University of Southern Queensland,Male,Morwell,Victoria,N,"['LTSA', 'TWM', 'MZNA', 'MTFS', 'ONH', 'TCA']",80000,"{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$98,291.54', 'Median Final Portfolio Value': '$96,572.35', 'Standard Deviation of Final Portfolio Value': '$20,080.43', 'Value at Risk (VaR 95%)': '$10,570.41', 'Conditional Value at Risk (CVaR 95%)': '$15,407.97', 'Probability of Loss': '18.00%', 'Sharpe Ratio': '0.9109'}","[{'Initial Investment': '$80,000.00', 'Expected Final Portfolio Value': '$104,139.09', 'Median Final Portfolio Value': '$102,237.76', 'Standard Deviation of Final Portfolio Value': '$22,094.97', 'Value at Risk (VaR 95%)': '$5,583.01', 'Conditional Value at Risk (CVaR 95%)': '$11,746.74', 'Probability of Loss': '12.80%', 'Sharpe Ratio': '1.0925'}, array([4.42904008e+03, 2.66659758e+04, 3.07554375e+03, 1.53197767e-11,
       1.32468610e+04, 0.00000000e+00, 3.25825793e+04])]"
MID014332,Howard Paa,24-03-1988,The University of Sydney,Female,Tatura,Victoria,Y,"['ABC', 'FWC', 'ONH', 'PEP', 'PG']",5000,"{'Initial Investment': '$5,000.00', 'Expected Final Portfolio Value': '$6,148.46', 'Median Final Portfolio Value': '$6,017.78', 'Standard Deviation of Final Portfolio Value': '$1,277.56', 'Value at Risk (VaR 95%)': '$853.08', 'Conditional Value at Risk (CVaR 95%)': '$1,143.14', 'Probability of Loss': '15.40%', 'Sharpe Ratio': '0.8989'}","[{'Initial Investment': '$5,000.00', 'Expected Final Portfolio Value': '$6,504.03', 'Median Final Portfolio Value': '$6,370.70', 'Standard Deviation of Final Portfolio Value': '$1,329.60', 'Value at Risk (VaR 95%)': '$408.84', 'Conditional Value at Risk (CVaR 95%)': '$699.92', 'Probability of Loss': '13.20%', 'Sharpe Ratio': '1.1312'}, array([2.76815005e+02, 1.66662349e+03, 1.92221484e+02, 9.57486044e-13,
       8.27928815e+02, 0.00000000e+00, 2.03641120e+03])]"
MID014333,Trinidad Shealy,29-05-1993,The University of Melbourne,Male,Hazelbrook,New South Wales,Y,"['NTIC', 'DMC', 'OOGGL', 'ONH', 'TCA']",1000000,"{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,241,810.96', 'Median Final Portfolio Value': '$1,209,385.92', 'Standard Deviation of Final Portfolio Value': '$245,771.80', 'Value at Risk (VaR 95%)': '$136,872.95', 'Conditional Value at Risk (CVaR 95%)': '$209,436.88', 'Probability of Loss': '14.80%', 'Sharpe Ratio': '0.9839'}","[{'Initial Investment': '$1,000,000.00', 'Expected Final Portfolio Value': '$1,290,121.21', 'Median Final Portfolio Value': '$1,262,111.17', 'Standard Deviation of Final Portfolio Value': '$273,061.00', 'Value at Risk (VaR 95%)': '$93,433.50', 'Conditional Value at Risk (CVaR 95%)': '$165,802.15', 'Probability of Loss': '13.20%', 'Sharpe Ratio': '1.0625'}, array([5.53630010e+04, 3.33324698e+05, 3.84442969e+04, 1.91497209e-10,
       1.65585763e+05, 0.00000000e+00, 4.07282241e+05])]"
MID014334,Ressie Padilla,09-08-1995,The University of Queensland,Male,Toowoomba,Queensland,Y,"['MMM', 'ABT', 'JJN', 'ALPA', 'CCSO']",11000,"{'Initial Investment': '$11,000.00', 'Expected Final Portfolio Value': '$13,507.59', 'Median Final Portfolio Value': '$13,164.54', 'Standard Deviation of Final Portfolio Value': '$2,846.30', 'Value at Risk (VaR 95%)': '$1,680.74', 'Conditional Value at Risk (CVaR 95%)': '$2,477.46', 'Probability of Loss': '19.20%', 'Sharpe Ratio': '0.8810'}","[{'Initial Investment': '$11,000.00', 'Expected Final Portfolio Value': '$14,285.07', 'Median Final Portfolio Value': '$13,853.79', 'Standard Deviation of Final Portfolio Value': '$3,125.76', 'Value at Risk (VaR 95%)': '$1,171.15', 'Conditional Value at Risk (CVaR 95%)': '$1,849.42', 'Probability of Loss': '12.80%', 'Sharpe Ratio': '1.0510'}, array([6.08993011e+02, 3.66657168e+03, 4.22887266e+02, 2.10646930e-12,
       1.82144339e+03, 0.00000000e+00, 4.48010465e+03])]"
MID014335,Mitzie Kulzer,09-10-1975,The University of Adelaide,Male,Hahndorf,South Australia,N,"['ALPA', 'HD', 'EG', 'TCA']",1000,"{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,232.20', 'Median Final Portfolio Value': '$1,206.05', 'Standard Deviation of Final Portfolio Value': '$254.74', 'Value at Risk (VaR 95%)': '$117.96', 'Conditional Value at Risk (CVaR 95%)': '$199.03', 'Probability of Loss': '17.40%', 'Sharpe Ratio': '0.9115'}","[{'Initial Investment': '$1,000.00', 'Expected Final Portfolio Value': '$1,295.36', 'Median Final Portfolio Value': '$1,277.32', 'Standard Deviation of Final Portfolio Value': '$276.97', 'Value at Risk (VaR 95%)': '$115.70', 'Conditional Value at Risk (CVaR 95%)': '$179.94', 'Probability of Loss': '13.00%', 'Sharpe Ratio': '1.0664'}, array([5.53630010e+01, 3.33324698e+02, 3.84442969e+01, 1.91497209e-13,
       1.65585763e+02, 0.00000000e+00, 4.07282241e+02])]"
